seine_id,site_name,year,seagrass/unvegetated,lat,long,date,time,distance_m,common_name,genus,species,length_mm,weight_g,trophic_level
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,64,4.145,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,76,6.369,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,52,2.466,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,64,4.145,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,48,2.019,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,42,1.446,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,91,9.992,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,56,2.968,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,75,6.162,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,81,7.469,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,63,3.985,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,96,11.422,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,72,5.564,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,85,8.426,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,71,5.373,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,74,5.959,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,64,4.145,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,97,11.722,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,54,2.71,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,69,5.002,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,93,10.55,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,54,2.71,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,47,1.916,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,41,1.362,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,49,2.126,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,50,2.236,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,91,9.992,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,51,2.35,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,49,2.126,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,55,2.838,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,66,4.476,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,88,9.189,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,66,4.476,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,61,3.676,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,87,8.93,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,86,8.676,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,87,8.93,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,66,4.476,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,125,22.097,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,89,9.452,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,74,5.959,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,51,2.35,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,71,5.373,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,50,2.236,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,21,0.256,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,21,0.256,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,22,0.287,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,17,0.151,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,24,0.357,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,22,0.287,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,26,0.436,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,17,0.151,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,16,0.13,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,22,0.287,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,19,0.199,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,20,0.226,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,57,3.103,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,26,0.436,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,20,0.226,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,18,0.174,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,16,0.13,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,17,0.151,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,17,0.151,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,24,0.357,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,23,0.321,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,17,0.151,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,18,0.174,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,19,0.199,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,19,0.199,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,16,0.13,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,20,0.226,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,15,0.11,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,16,0.13,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Topsmelt,Atherinops,affinis,14,0.093,2.76
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,35,0.403,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,38,0.518,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,41,0.653,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,45,0.869,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,45,0.869,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Arrow Goby,Clevelandia,ios,47,0.992,3.12
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,45,1.831,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,62,4.82,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,46,1.957,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,48,2.225,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,61,4.589,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,60,4.366,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,52,2.834,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,52,2.834,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,62,4.82,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,65,5.559,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,56,3.545,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Shiner Perch,Cymatogaster,aggregata,50,2.517,2.99
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Giant Kelpfish,Heterostichus,rostratus,105,7.001,3.89
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Pacific Staghorn Sculpin,Leptocottus,armatus,106,17.354,3.68
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Pacific Staghorn Sculpin,Leptocottus,armatus,101,14.911,3.68
6,Windy Cove,2016,unvegetated,35.348999,-120.8442,7/27/2016,10:45 AM,34,Dwarf Surfperch,Micrometrus,minimus,40,1.283,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Speckled Sanddab,Citharichthys,stigmaeus,65,2.575,3.3
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,58,2.613,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,32,0.404,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,60,2.906,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,57,2.474,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,22,0.124,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,59,2.757,3.68
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Dwarf Surfperch,Micrometrus,minimus,92,15.874,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Dwarf Surfperch,Micrometrus,minimus,98,19.21,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Dwarf Surfperch,Micrometrus,minimus,110,27.23,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Dwarf Surfperch,Micrometrus,minimus,75,8.565,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Dwarf Surfperch,Micrometrus,minimus,114,30.331,2.78
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,82,0.213,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,82,0.213,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,80,0.198,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,86,0.247,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,97,0.358,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,90,0.284,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,153,1.465,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,83,0.221,3.24
7,Windy Cove,2017,seagrass,,,4/11/2017,4:10 PM,15,Bay Pipefish,Syngnathus,leptorhynchus,95,0.336,3.24
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Speckled Sanddab,Citharichthys,stigmaeus,44,0.753,3.3
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Speckled Sanddab,Citharichthys,stigmaeus,22,0.085,3.3
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Speckled Sanddab,Citharichthys,stigmaeus,49,1.057,3.3
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,60,2.906,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,56,2.34,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,40,0.814,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,56,2.34,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,37,0.637,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,36,0.584,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,53,1.969,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,42,0.948,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,63,3.387,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,62,3.221,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,42,0.948,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,43,1.021,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,47,1.35,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,59,2.757,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,54,2.088,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,55,2.211,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,42,0.948,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,48,1.442,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,50,1.64,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,47,1.35,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,45,1.178,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,38,0.693,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,43,1.021,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,44,1.097,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,43,1.021,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,20,0.092,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,48,1.442,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,57,2.474,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,46,1.262,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,36,0.584,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,30,0.33,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,52,1.854,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,61,3.061,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,33,0.445,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,43,1.021,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,63,3.387,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,45,1.178,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,39,0.751,3.68
8,Windy Cove,2017,unvegetated,,,4/11/2017,4:45 PM,15,Pacific Staghorn Sculpin,Leptocottus,armatus,48,1.442,3.68
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,46,1.815,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,35,0.917,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,47,1.916,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,39,1.201,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,40,1.28,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,34,0.853,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,41,1.362,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,39,1.201,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,41,1.362,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,35,0.917,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,48,2.019,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,37,1.053,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,40,1.28,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,40,1.28,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,39,1.201,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,46,1.815,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,41,1.362,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,35,0.917,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,49,2.126,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,40,1.28,2.76
9,Windy Cove,2017,seagrass,35.35117,-120.84503,4/17/2017,9:55 AM,16.2,Topsmelt,Atherinops,affinis,45,1.718,2.76
